1.0,1.0,0.47109073,0.52890927,0.0,0.08,0.32,0.16,0.4,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.4,0.08,0.32,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.08,0.32,0.16,0.4,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.4,0.08,0.32,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.08,0.32,0.16,0.4,1,1
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.72,0.08,0.16,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.17,0.65,0.08,0.16,0,0
1.0,1.0,0.47109073,0.2797450158919329,0.0,0.08,0.16,0.24,0.72,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.48,0.88,0.08,0.16,1,1
1.0,1.0,0.47109073,0.52890927,0.0,0.09,0.73,0.08,0.16,1,1
1.0,1.0,0.47109073,0.2797450158919329,0.0,0.09,0.5,0.08,0.16,1,1
0.875,1.0,0.27437553,0.32654436,0.0,0.03,0.51,0.08,0.16,1,0
1.0,1.0,0.47109073,0.2797450158919329,0.0,0.08,0.16,0.24,0.72,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.72,0.08,0.16,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.17,0.65,0.08,0.16,1,0
1.0,1.0,0.47109073,0.2797450158919329,0.0,0.08,0.16,0.24,0.72,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.72,0.08,0.16,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.17,0.65,0.08,0.16,1,0
1.0,1.0,0.47109073,0.2797450158919329,0.0,0.08,0.16,0.24,0.72,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.72,0.08,0.16,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.08,0.32,0.16,0.4,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.4,0.08,0.32,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.08,0.32,0.16,0.4,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.72,0.08,0.16,1,1
1.0,1.0,0.47109073,0.52890927,0.0,0.08,0.32,0.16,0.4,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.4,0.08,0.32,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.08,0.32,0.16,0.4,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.4,0.08,0.32,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.4,0.08,0.24,1,1
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.4,0.08,0.32,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.08,0.32,0.16,0.4,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.4,0.08,0.32,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.08,0.32,0.16,0.4,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.72,0.08,0.16,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.17,0.65,0.08,0.16,1,0
1.0,1.0,0.47109073,0.2797450158919329,0.0,0.08,0.16,0.24,0.72,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.72,0.08,0.16,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.08,0.32,0.16,0.4,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.4,0.08,0.32,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.08,0.32,0.16,0.4,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.72,0.08,0.16,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.17,0.65,0.08,0.16,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.08,0.32,0.16,0.4,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.72,0.08,0.16,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.17,0.65,0.08,0.16,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.08,0.32,0.16,0.4,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.4,0.08,0.32,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.08,0.32,0.16,0.4,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.72,0.08,0.16,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.17,0.65,0.08,0.16,0,0
1.0,1.0,0.47109073,0.2797450158919329,0.0,0.08,0.16,0.24,0.72,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.48,0.88,0.08,0.16,1,1
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.64,0.08,0.16,1,1
1.0,1.0,0.47109073,0.52890927,0.0,0.08,0.32,0.16,0.4,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.4,0.08,0.32,1,1
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.4,0.08,0.24,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.4,0.08,0.24,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.4,0.08,0.24,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.4,0.08,0.24,1,1
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.4,0.08,0.32,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.08,0.32,0.16,0.4,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.72,0.08,0.16,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.08,0.32,0.16,0.4,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.4,0.08,0.32,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.08,0.32,0.16,0.4,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.72,0.08,0.16,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.17,0.65,0.08,0.16,1,0
1.0,1.0,0.47109073,0.2797450158919329,0.0,0.08,0.16,0.24,0.72,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.72,0.08,0.16,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.08,0.32,0.16,0.4,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.72,0.08,0.16,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.08,0.32,0.16,0.4,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.4,0.08,0.32,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.08,0.32,0.16,0.4,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.4,0.08,0.32,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.08,0.32,0.16,0.4,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.72,0.08,0.16,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.17,0.65,0.08,0.16,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.08,0.32,0.16,0.4,1,1
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.72,0.08,0.16,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.17,0.65,0.08,0.16,0,0
1.0,1.0,0.47109073,0.2797450158919329,0.0,0.08,0.16,0.24,0.72,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.48,0.88,0.08,0.16,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.09,0.73,0.08,0.16,1,0
1.0,1.0,0.47109073,0.2797450158919329,0.0,0.09,0.5,0.08,0.16,1,0
1.0,1.0,0.47109073,0.14795973214154062,0.0,0.08,0.16,0.16,0.64,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.09,0.17,0.16,0.64,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.48,0.88,0.08,0.16,1,1
1.0,1.0,0.47109073,0.52890927,0.0,0.09,0.73,0.08,0.16,1,1
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.57,0.08,0.16,1,0
0.875,1.0,0.27437553,0.32654436,0.0,0.03,0.51,0.08,0.16,1,0
1.0,1.0,0.47109073,0.2797450158919329,0.0,0.08,0.16,0.24,0.72,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.72,0.08,0.16,1,1
1.0,1.0,0.47109073,0.52890927,0.0,0.08,0.32,0.16,0.4,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.4,0.08,0.32,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.4,0.08,0.24,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.4,0.08,0.24,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.4,0.08,0.24,1,1
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.4,0.08,0.32,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.08,0.32,0.16,0.4,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.72,0.08,0.16,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.17,0.65,0.08,0.16,0,0
1.0,1.0,0.47109073,0.2797450158919329,0.0,0.08,0.16,0.24,0.72,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.48,0.88,0.08,0.16,1,1
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.64,0.08,0.16,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.08,0.32,0.16,0.4,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.4,0.08,0.32,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.08,0.32,0.16,0.4,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.72,0.08,0.16,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.08,0.32,0.16,0.4,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.72,0.08,0.16,1,1
1.0,1.0,0.47109073,0.52890927,0.0,0.17,0.65,0.08,0.16,1,1
1.0,1.0,0.47109073,0.52890927,0.0,0.08,0.32,0.16,0.4,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.4,0.08,0.32,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.4,0.08,0.24,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.4,0.08,0.32,1,1
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.4,0.08,0.24,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.4,0.08,0.24,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.4,0.08,0.24,1,1
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.4,0.08,0.32,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.08,0.32,0.16,0.4,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.4,0.08,0.32,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.08,0.32,0.16,0.4,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.72,0.08,0.16,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.17,0.65,0.08,0.16,0,0
1.0,1.0,0.47109073,0.2797450158919329,0.0,0.08,0.16,0.24,0.72,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.48,0.88,0.08,0.16,1,1
1.0,1.0,0.47109073,0.52890927,0.0,0.09,0.73,0.08,0.16,1,1
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.57,0.08,0.16,1,0
0.875,1.0,0.27437553,0.32654436,0.0,0.03,0.51,0.08,0.16,1,0
1.0,1.0,0.47109073,0.2797450158919329,0.0,0.08,0.16,0.24,0.72,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.72,0.08,0.16,1,1
1.0,1.0,0.47109073,0.52890927,0.0,0.17,0.65,0.08,0.16,1,1
1.0,1.0,0.47109073,0.52890927,0.0,0.08,0.32,0.16,0.4,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.4,0.08,0.32,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.08,0.32,0.16,0.4,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.4,0.08,0.32,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.4,0.08,0.24,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.4,0.08,0.24,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.4,0.08,0.32,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.4,0.08,0.24,1,1
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.4,0.08,0.32,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.08,0.32,0.16,0.4,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.4,0.08,0.32,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.08,0.32,0.16,0.4,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.72,0.08,0.16,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.17,0.65,0.08,0.16,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.08,0.32,0.16,0.4,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.72,0.08,0.16,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.17,0.65,0.08,0.16,1,0
1.0,1.0,0.47109073,0.2797450158919329,0.0,0.08,0.16,0.24,0.72,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.72,0.08,0.16,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.17,0.65,0.08,0.16,1,0
1.0,1.0,0.47109073,0.2797450158919329,0.0,0.08,0.16,0.24,0.72,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.72,0.08,0.16,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.08,0.32,0.16,0.4,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.72,0.08,0.16,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.17,0.65,0.08,0.16,1,0
1.0,1.0,0.47109073,0.2797450158919329,0.0,0.08,0.16,0.24,0.72,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.72,0.08,0.16,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.08,0.32,0.16,0.4,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.4,0.08,0.32,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.08,0.32,0.16,0.4,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.72,0.08,0.16,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.08,0.32,0.16,0.4,1,1
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.72,0.08,0.16,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.17,0.65,0.08,0.16,0,0
1.0,1.0,0.47109073,0.2797450158919329,0.0,0.08,0.16,0.24,0.72,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.48,0.88,0.08,0.16,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.09,0.73,0.08,0.16,1,0
1.0,1.0,0.47109073,0.2797450158919329,0.0,0.09,0.5,0.08,0.16,1,0
1.0,1.0,0.47109073,0.14795973214154062,0.0,0.08,0.16,0.16,0.64,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.09,0.17,0.16,0.64,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.48,0.88,0.08,0.16,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.64,0.08,0.16,1,0
0.875,1.0,0.27437553,0.32654436,0.0,0.1,0.58,0.08,0.16,0,0
1.0,1.0,0.47109073,0.2797450158919329,0.0,0.08,0.16,0.24,0.72,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.48,0.88,0.08,0.16,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.09,0.73,0.08,0.16,1,0
1.0,1.0,0.47109073,0.2797450158919329,0.0,0.09,0.5,0.08,0.16,1,0
1.0,1.0,0.47109073,0.14795973214154062,0.0,0.08,0.16,0.16,0.64,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.09,0.17,0.16,0.64,0,0
1.0,0.875,0.67345564,0.7256244700000001,0.0,0.48,0.88,0.07,0.15,1,1
1.0,0.875,0.67345564,0.7256244700000001,0.0,0.09,0.73,0.07,0.15,1,1
1.0,0.875,0.67345564,0.7256244700000001,0.0,0.16,0.57,0.08,0.16,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.08,0.32,0.16,0.4,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.72,0.08,0.16,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.17,0.65,0.08,0.16,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.08,0.32,0.16,0.4,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.4,0.08,0.32,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.08,0.32,0.16,0.4,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.72,0.08,0.16,1,1
1.0,1.0,0.47109073,0.52890927,0.0,0.17,0.65,0.08,0.16,1,1
1.0,1.0,0.47109073,0.52890927,0.0,0.08,0.32,0.16,0.4,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.4,0.08,0.32,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.08,0.32,0.16,0.4,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.4,0.08,0.32,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.08,0.32,0.16,0.4,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.4,0.08,0.32,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.08,0.32,0.16,0.4,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.72,0.08,0.16,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.17,0.65,0.08,0.16,0,0
1.0,1.0,0.47109073,0.2797450158919329,0.0,0.08,0.16,0.24,0.72,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.48,0.88,0.08,0.16,1,1
1.0,1.0,0.47109073,0.52890927,0.0,0.09,0.73,0.08,0.16,1,1
1.0,1.0,0.47109073,0.2797450158919329,0.0,0.09,0.5,0.08,0.16,1,1
0.875,1.0,0.27437553,0.32654436,0.0,0.03,0.51,0.08,0.16,1,0
1.0,1.0,0.47109073,0.2797450158919329,0.0,0.08,0.16,0.24,0.72,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.72,0.08,0.16,1,1
1.0,1.0,0.47109073,0.52890927,0.0,0.08,0.32,0.16,0.4,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.4,0.08,0.32,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.4,0.08,0.24,1,1
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.4,0.08,0.32,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.08,0.32,0.16,0.4,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.4,0.08,0.32,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.08,0.32,0.16,0.4,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.4,0.08,0.32,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.08,0.32,0.16,0.4,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.72,0.08,0.16,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.08,0.32,0.16,0.4,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.72,0.08,0.16,1,1
1.0,1.0,0.47109073,0.52890927,0.0,0.08,0.32,0.16,0.4,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.4,0.08,0.32,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.08,0.32,0.16,0.4,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.4,0.08,0.32,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.4,0.08,0.24,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.4,0.08,0.32,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.4,0.08,0.24,1,1
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.4,0.07,0.31,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.07,0.31,0.16,0.4,0,0
1.0,0.875,0.67345564,0.7256244700000001,0.0,0.16,0.4,0.08,0.32,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.4,0.08,0.32,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.08,0.32,0.16,0.4,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.4,0.08,0.32,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.4,0.08,0.24,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.4,0.08,0.24,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.4,0.08,0.24,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.4,0.08,0.32,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.08,0.32,0.16,0.4,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.72,0.08,0.16,1,1
1.0,1.0,0.47109073,0.52890927,0.0,0.17,0.65,0.08,0.16,1,1
1.0,1.0,0.47109073,0.52890927,0.0,0.08,0.32,0.16,0.4,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.4,0.08,0.32,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.4,0.08,0.24,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.4,0.08,0.32,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.4,0.08,0.24,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.4,0.08,0.32,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.08,0.32,0.16,0.4,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.4,0.08,0.32,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.08,0.32,0.16,0.4,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.4,0.08,0.32,1,1
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.4,0.08,0.24,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.4,0.08,0.24,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.4,0.08,0.24,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.4,0.08,0.32,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.4,0.08,0.24,1,1
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.4,0.08,0.32,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.08,0.32,0.16,0.4,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.4,0.08,0.32,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.08,0.32,0.16,0.4,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.4,0.08,0.32,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.08,0.32,0.16,0.4,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.72,0.08,0.16,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.08,0.32,0.16,0.4,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.72,0.08,0.16,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.17,0.65,0.08,0.16,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.08,0.32,0.16,0.4,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.72,0.08,0.16,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.17,0.65,0.08,0.16,0,0
1.0,1.0,0.47109073,0.2797450158919329,0.0,0.08,0.16,0.24,0.72,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.48,0.88,0.08,0.16,1,1
1.0,1.0,0.47109073,0.52890927,0.0,0.09,0.73,0.08,0.16,1,1
1.0,1.0,0.47109073,0.2797450158919329,0.0,0.09,0.5,0.08,0.16,1,1
0.875,1.0,0.27437553,0.32654436,0.0,0.03,0.51,0.08,0.16,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.08,0.32,0.16,0.4,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.72,0.08,0.16,1,1
1.0,1.0,0.47109073,0.52890927,0.0,0.08,0.32,0.16,0.4,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.4,0.08,0.32,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.4,0.08,0.24,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.4,0.08,0.24,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.4,0.08,0.24,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.4,0.08,0.32,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.08,0.32,0.16,0.4,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.72,0.08,0.16,1,1
1.0,1.0,0.47109073,0.52890927,0.0,0.17,0.65,0.08,0.16,1,1
1.0,1.0,0.47109073,0.52890927,0.0,0.08,0.32,0.16,0.4,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.4,0.08,0.32,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.4,0.08,0.24,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.4,0.08,0.24,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.4,0.07,0.31,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.07,0.31,0.16,0.4,0,0
1.0,0.875,0.67345564,0.7256244700000001,0.0,0.16,0.4,0.08,0.32,1,1
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.4,0.08,0.24,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.4,0.08,0.24,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.4,0.08,0.24,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.4,0.08,0.32,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.4,0.08,0.24,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.4,0.08,0.24,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.4,0.08,0.32,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.4,0.08,0.24,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.4,0.08,0.24,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.4,0.07,0.31,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.07,0.31,0.16,0.4,0,0
1.0,0.875,0.67345564,0.7256244700000001,0.0,0.16,0.4,0.08,0.32,1,1
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.4,0.08,0.24,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.4,0.08,0.24,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.4,0.08,0.24,1,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.4,0.08,0.24,1,1
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.4,0.08,0.32,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.08,0.32,0.16,0.4,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.4,0.08,0.32,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.08,0.32,0.16,0.4,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.24,0.72,0.08,0.16,1,1
1.0,1.0,0.47109073,0.52890927,0.0,0.08,0.32,0.16,0.4,0,0
1.0,1.0,0.47109073,0.52890927,0.0,0.16,0.4,0.08,0.32,1,0
